Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Best (product.metafields.custom.best),Featured Ingredients (product.metafields.custom.featured_ingredients),Gift (product.metafields.custom.gift),Hot deal (product.metafields.custom.hot_deal),How to Use (product.metafields.custom.how_to_use),New (product.metafields.custom.new),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
isntree-hyaluronic-acid-watery-sun-gel-50ml,Isntree Hyaluronic Acid Watery Sun Gel 50mL,,Isntree,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,18.3,24.4,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a8755ee9-9296-48fd-8c43-8ae7ee850e7c_d18191c5-27e6-4c68-9e76-d27bb5c21626.jpg?v=1742249115,1,,FALSE,,,,,,,,,,,,,,,"The daily sunscreen provides a deeper layer of moisture with 8-layer hyaluronic acid.The 8-layer hyaluronic acid counterbalances the skin's moisture and protects it from external stimulus and harm.The high molecule hyaluronic acid protects the moisture barrier, the middle molecule hyaluronic acid counterbalances each layer of the barrier, and the small molecule hyaluronic acid fills in the dry skin layers.Astaxanthin provides nutrients to the skin, centella asiatica extract soothes the skin, the fig fruit extract provides hydration, and ceramide provides skin moisture, resulting in a seamless moisturizing sun care.It contains hyaluronic acid, which boosts UV ray blocking effects while lowering stickiness.The 8-layer hyaluronic acid strengthens the moisture barrier, astaxanthin and pinus pinaster bark extract protect the skin, centella asiatica extract and fig fruit extract calm the skin.",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/02929bb1-06d2-4a11-8317-4d149081629a.jpg?v=1741851270"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months after manufacture / 6 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>In the final step of your skin care routine, gently apply to your face and pat lightly for better absorption. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>ISNTREE Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water,Butylene Glycol,Ethylhexyl Salicylate,Homosalate,Dibutyl Adipate,Niacinamide,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Cyclopentasiloxane,Methylene Bis-Benzotriazolyl Tetramethylbutylphenol,Polysilicone-15,Diethylamino Hydroxybenzoyl Hexyl Benzoate,1,2-Hexanediol,Pentylene Glycol,Pinus Pinaster Bark Extract,Ceramide NP,Centella Asiatica Extract,Glycerin,Portulaca Oleracea Extract,Houttuynia Cordata Extract,Olea Europaea (Olive) Fruit Oil,Ficus Carica (Fig) Fruit Extract,Sodium Hyaluronate (500ppm),Ceteth-10,Hydrogenated Lecithin,Decyl Glucoside,Propanediol,Tocopherol,Astaxanthin,Hyaluronic Acid,Sodium Hyaluronate Crosspolymer,Ascorbyl Propyl Hyaluronate, Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Sodium Acetylated Hyaluronate,Hydrolyzed Sodium Hyaluronate,Adenosine,Xanthan Gum,Cetyl PEG/PPG-10/1 Dimethicone,Tromethamine,Carbomer,Propylene Glycol,Ethylhexylglycerin *Containing 5% of Hyaluronic Acid 1% Solution <br><br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2. Do not use on wounds or other affected areas. <br>3. Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of defect, this product is subject to exchange or compensation in accordance with â€œthe Consumer Dispute Settlement Standardsâ€ announced by the Fair Trade Commission. <br><br></td></tr><tr><th scope=""row"">Customer Service</th> <td>ISNTREE Co., Ltd. +82-2-541-0555</td></tr></tbody></table></div></div></div></div>","The Hyaluronic Acid Watery Sun Gel makes hydrating sun care possible, every day of the year.It is a daily moisturizing sunscreen that makes you feel the shielding hydration of moisturizing cream.The SPF50+ PA++++ chemical sunscreen feels like moisturizing cream and does not clump, even with frequent re-application.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,active
isntree-hyaluronic-acid-fresh-sun-serum-50ml,Isntree Hyaluronic Acid Fresh Sun Serum 50ml,,Isntree,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,21.76,29,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f027cac9-4435-4868-8a04-7922e6edd9dc_1f833132-e1df-49e2-a6e4-c14a9bf6422e.jpg?v=1742249107,1,,FALSE,,,,,,,,,,,,,,,"The calming and oil-controlling properties of zinc combine with the moisturizing effects of hyaluronic acid, offering intensive soothing hydration.Enriched with squalane, allantoin, and ectoine, this product strengthens your skin condition, boosting the absorption of hyaluronic acidâ€™s hydrating and soothing benefits.",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/A00000021967504ko.jpg?v=1741849140"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>In the final step of your skincare routine, apply an appropriate amount to skin.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Separately indicated</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Dibutyl Adipate, Propanediol, Butyloctyl Salicylate, Ethylhexyl Triazone, Niacinamide, Drometrizole Trisiloxane, Polyglyceryl-3 Distearate, Terephthalylidene Dicamphor Sulfonic Acid, Polymethylsilsesquioxane, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Tromethamine, Panthenol, 1,2-Hexanediol, Pentylene Glycol, Glyceryl Stearate, Silica, Caprylyl Methicone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Lactobacillus Ferment, Poly C10-30 Alkyl Acrylate, Methylpropanediol, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Hydrolyzed Sodium Hyaluronate, Xanthan Gum, Adenosine, Polyether-1, Sodium Hyaluronate, Biosaccharide Gum-1, Squalane, Allantoin, Erythritol, Tocopherol, Ectoin, Hydroxypropyltrimonium Hyaluronate, Zinc Hydrolyzed Hyaluronate, Glycerin, Butylene Glycol, Houttuynia Cordata Extract, Citric Acid, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrogenated Lecithin, Hyaluronic Acid, Polyglyceryl-10 Stearate, Centella Asiatica Extract, Sodium Hyaluronate Crosspolymer, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Coconut Water, Potassium Hyaluronate, Retinyl Palmitate, Biotin, Thiamine HCl, Folic Acid, Pyridoxine, Cyanocobalamin<br>*Total content of hyaluronic acid: 517 ppm</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2. Do not use on wounds or other affected areas. <br>3. Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Defective products are subject to exchange or compensation in accordance with the Consumer Dispute Settlement Standards announced by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>ISNTREE Co., Ltd. +82-2-541-0555</td></tr></tbody></table></div></div></div></div>","This ultra-light Airy Fit Transparent Sun Serum provides SPF50+ PA++++ protection, making it a perfect daily sunblock without greasiness.This sunscreen is suitable for acne-prone skin and wonâ€™t clog pores, making it easy to use daily.Its lightweight, airy-fit serum formula absorbs quickly, leaving a fresh finish on the surface while providing deep hydration.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,active
isntree-hyaluronic-acid-fresh-sun-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a4d4621b-a98b-4124-87c5-3af22af1c086_b6ede7ea-a7b9-49e8-bb05-021e76a634c8.jpg?v=1742249107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-hyaluronic-acid-fresh-sun-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2773b35d-7e2e-4f4e-ad77-6d1f8ce31ad4_a3b37b33-2cb1-4fed-bfcc-b74329451f63.jpg?v=1742249107,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-hyaluronic-acid-fresh-sun-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/40073849-bb62-4fa5-bdeb-f1b082f1a884_62b99e70-471d-4fe1-99d1-0790585adb81.jpg?v=1742249107,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-onion-fresh-fluid-sun-cream-50ml,Isntree Onion Fresh Fluid Sun Cream 50mL,,Isntree,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,18.38,24.5,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6725688b-2272-4e38-950e-8311fc77861b_f5806599-ee9b-4922-9277-ff2ad93a5ad0.jpg?v=1742249100,1,,FALSE,,,,,,,,,,,,,,,"Contains allanto complex extracted from red onion for skin soothing.Contains niacinamide, carrot collagen, sodium ascorbyl phosphate and tocopherol for pore control, and glyceryl glucoside for moisture improvement.",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c2872f5d-9a93-4e35-8357-5d3db5c30173.jpg?v=1741848802"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml </td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from manufacturing date / 12 months from opening date </td></tr><tr><th scope=""row"">How to Use</th> <td>In the final step of your skin care routine, apply an appropriate amount to the skin. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: COSMAX Co., Ltd. Distributor: ISNTREE Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Dibutyl Adipate, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Butylene Glycol, Propanediol, Silica, Methylpropanediol, Niacinamide, Tromethamine, Allium Cepa (Onion) Bulb Extract (1,000 ppm), Sodium Hyaluronate, Sphingomonas Ferment Extract, Malus Domestica Fruit Extract, Caprylyl Methicone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Diisopropyl Sebacate, Lauryl Lactate, Polysilicone-15, Pentylene Glycol, Polyglyceryl-3 Distearate, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, C12-15 Alkyl Benzoate, Dimethyl Capramide, Phenethyl Benzoate, Palmitic Acid, Stearic Acid, C13-15 Alkane, Glyceryl Stearate, Hydroxyacetophenone, Polyether-1, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Stearoyl Glutamate, Glyceryl Stearate Citrate, Adenosine, Microcrystalline Cellulose, Biosaccharide Gum-1, Polyglyceryl-10 Myristate, Sodium Phytate, Cellulose Gum, Ethylhexylglycerin, Arginine, Sodium Ascorbyl Phosphate, Tocopherol, Glyceryl Glucoside, Hydrolyzed Extensin, Glycerin, Carbomer<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Cautions for Storage and Handling <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria notified by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>ISNTREE Co., Ltd. +82-2-541-5555</td></tr></tbody></table></div></div></div></div>",Zero sun stick to remove pores.Complete with SPF50+ PA++++ formula.Lightly adheres on skin as if applying light serum. Provides weightless sun care while providing skincare as well.,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,active
isntree-onion-fresh-fluid-sun-cream-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6f4add3d-bbd7-49dd-9a2f-5df92ef46066_a65259a3-3c78-408d-bde4-b31ace0e5e22.jpg?v=1742249100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-onion-fresh-fluid-sun-cream-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/64814229-05a2-4ba3-86cd-c66d310c4004_1ca04b79-168c-4e07-8272-78618f4b676f.jpg?v=1742249100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-onion-fresh-fluid-sun-cream-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4ceed375-83af-4645-8cdd-15e7e79ef42d_5fa7d594-4eae-4ede-8b2a-f90e2bef966c.jpg?v=1742249100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-hyaluronic-acid-watery-sun-gel-double-set-50ml-50ml,Isntree Hyaluronic Acid Watery Sun Gel Double Set (50mL+50mL),,Isntree,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,31.28,39.1,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7cc2110c-4cd8-4d12-ace3-d6661b9cd31b_cb32adea-b130-4dbf-a5e7-a56a80e1c475.jpg?v=1742249093,1,,FALSE,,,,,,,,,,,,,,,This is a daily sunscreen that provides deeper moisture with 8 types of hyaluronic acid.Hyaluronic acid in the skin captures moisture and protects the skin's moisture energy that can be damaged by external stimuli.Contains high molecular hyaluronic acid to support the moisture barrier.Contains medium molecular hyaluronic acid for a layered moisture barrier.Contains low molecular hyaluronic acid to replenish dry skin.Contains astaxanthin to nourish skin.Contains Centella Asiatica Extract to soothe skin.Contains Ficus Carica (Fig) Fruit Extract to moisturize skin.Contains ceramides to moisturize skin.,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/49e56d17-0939-40ac-bf8c-7e3548ac60be.jpg?v=1741848800"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months after manufacture / 6 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>In the final step of your skin care routine, apply an appropriate amount to the skin. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. / Distributor: ISNTREE Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water,Butylene Glycol,Ethylhexyl Salicylate,Homosalate,Dibutyl Adipate,Niacinamide,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Cyclopentasiloxane,Methylene Bis-Benzotriazolyl Tetramethylbutylphenol,Polysilicone-15,Diethylamino Hydroxybenzoyl Hexyl Benzoate,1,2-Hexanediol,Pentylene Glycol,Pinus Pinaster Bark Extract,Ceramide NP,Centella Asiatica Extract,Glycerin,Portulaca Oleracea Extract,Houttuynia Cordata Extract,Olea Europaea (Olive) Fruit Oil,Ficus Carica (Fig) Fruit Extract,Sodium Hyaluronate (500ppm),Ceteth-10,Hydrogenated Lecithin,Decyl Glucoside,Propanediol,Tocopherol,Astaxanthin,Hyaluronic Acid,Sodium Hyaluronate Crosspolymer,Ascorbyl Propyl Hyaluronate, Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Sodium Acetylated Hyaluronate,Hydrolyzed Sodium Hyaluronate,Adenosine,Xanthan Gum,Cetyl PEG/PPG-10/1 Dimethicone,Tromethamine,Carbomer,Propylene Glycol,Ethylhexylglycerin *Containing 5% of Hyaluronic Acid 1% Solution </td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2. Do not use on wounds or other affected areas. <br>3. Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of defect, this product is subject to exchange or compensation in accordance with â€œthe Consumer Dispute Settlement Standardsâ€ announced by the Fair Trade Commission. <br></td></tr><tr><th scope=""row"">Customer Service</th> <td>ISNTREE Co., Ltd. +82-2-541-0555</td></tr></tbody></table></div></div></div></div>","Amazon's #1 sunscreen, with over 630,000 cumulative sales.A hyaluronic acid water sun gel that is more famous overseas.Isntree exports to over 40 countries across 7 continents and expands its presence as a global K-BEAUTY brand.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,active
isntree-onion-fresh-light-sun-stick-22g,Isntree Onion Fresh Light Sun Stick 22g,,Isntree,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,17.63,23.5,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/76265030-43ac-47f5-8b22-d86792531a92_6718522a-0081-4cf8-bdac-7e27d5ed885c.jpg?v=1742249089,1,,FALSE,,,,,,,,,,,,,,,Contains allanto complex extracted from red onion for skin soothing.Contains zinc PCA for sebum improvement.Contains niacinamide for skin texture improvement.,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e3f1bd79-c23a-40bf-ba8b-7689bd7beb1e.jpg?v=1741847794"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>22g</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from manufacturing date / 12 months from opening date </td></tr><tr><th scope=""row"">How to Use</th> <td>Apply evenly as the last step of your skincare routine. <br><br><br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: COSMAX Co., Ltd. Distributor: ISNTREE Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Caprylyl Methicone, Methyl Methacrylate Crosspolymer, Isopropyl Palmitate, Dibutyl Adipate, Synthetic Wax, Coco-Caprylate/Caprate, Butyloctyl Salicylate, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Microcrystalline Wax, Polysilicone-15, Ethylhexyl Palmitate, Vinyl Dimethicone, Camellia Japonica Seed Oil, Allium Cepa (Onion) Bulb Extract (12,500 ppb), Houttuynia Cordata Extract, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Saccharomyces Ferment, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polymethyl Methacrylate, (-)-alpha-bisabolol, Water, Isododecane, Octyldodecanol, Adenosine, Polyglyceryl-4 Isostearate, Triethoxycaprylylsilane, Isopropyl Titanium Triisostearate, Aluminum Hydroxide, 1,2-Hexanediol, Phytosterols, Acetyl Glucosamine, Allantoin, Niacinamide, Butylene Glycol, Zinc PCA, Ultra Marine (CI 77007), Titanium Dioxide (CI 77891)<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Cautions for Storage and Handling <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria notified by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>ISNTREE Co., Ltd. +82-2-541-5555</td></tr></tbody></table></div></div></div></div>","The sebum control oil paper sun stick provides SPF50+ PA++++ formula.Free from any excessive oiliness, uneven skin texture, and flaking.Single touch allows soft skin without any oiliness.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,active
isntree-onion-fresh-light-sun-stick-22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bfaa3285-b508-4d22-88ea-f010824e6a6a_b3b01542-69fc-4bb4-bce2-8942f2a71a1d.jpg?v=1742249089,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-onion-fresh-light-sun-stick-22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2cb9e121-ff81-4eeb-833c-d2898204c904_9ec43a2f-c771-4ffe-9599-257823c8c040.jpg?v=1742249089,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isntree-onion-fresh-light-sun-stick-22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dac0aa29-9176-4f20-a70f-c5f97eeb53fc_d7fea778-8026-495a-a96e-faf3764a4b9d.jpg?v=1742249089,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
